ts,req_count,error_rate,latency_avg,latency_p95,unique_ips,error_concentration,req_count_chg,latency_avg_chg,error_rate_chg,tod_sin,tod_cos,anomaly_score,is_anomaly
2026-07-01 20:00:00,8,0.0,119.625,207.09999999999997,8,0.0,0.7692307692307692,0.991197659327552,0.0,-0.8660254037844386,0.5000000000000001,0.3977006836604284,False
2026-07-01 20:01:00,9,0.0,123.0,163.8,9,0.0,0.9183673469387754,1.0316151217529501,0.0,-0.8638355052043958,0.5037739770455262,0.3812901089131301,False
2026-07-01 20:02:00,13,0.07692307692307693,127.76923076923077,178.59999999999997,13,1.0,1.4444444444444444,1.0766162747737336,1.5384615384615385,-0.8616291604415255,0.5075383629607045,0.46613687205441523,False
2026-07-01 20:03:00,16,0.0,121.875,191.0,16,0.0,1.6,0.9788723184948047,0.0,-0.8594064115014526,0.5112930860770523,0.40898326491148607,False
2026-07-01 20:04:00,11,0.09090909090909091,104.9090909090909,155.5,11,1.0,0.9016393442622951,0.8630194828479527,5.909090909090909,-0.8571673007021123,0.5150380749100542,0.4980225506837817,False
2026-07-01 20:05:00,17,0.0,119.23529411764706,174.0,17,0.0,1.4912280701754386,0.9983223585757922,0.0,-0.8549118706729468,0.5187732581605211,0.39461080476509686,False
2026-07-01 20:06:00,5,0.0,115.8,140.0,5,0.0,0.3787878787878788,0.9701927695583751,0.0,-0.8526401643540921,0.522498564715949,0.43639156210814134,False
2026-07-01 20:07:00,8,0.125,115.0,177.85,8,1.0,0.6451612903225806,0.9752562797090757,3.7239583333333335,-0.8503522249955628,0.5262139236518695,0.4740870011053999,False
2026-07-01 20:08:00,13,0.0,132.53846153846155,187.99999999999994,13,0.0,1.1403508771929824,1.1488731566495278,0.0,-0.8480480961564262,0.5299192642332047,0.40224871096611675,False
2026-07-01 20:09:00,10,0.0,121.7,190.54999999999993,10,0.0,0.9259259259259258,1.0357749227193276,0.0,-0.8457278217039731,0.5336145159156118,0.382445245484016,False
2026-07-01 20:10:00,6,0.0,107.5,154.0,6,0.0,0.5660377358490566,0.8894975083211963,0.0,-0.8433914458128857,0.5372996083468239,0.41153924840617984,False
2026-07-01 20:11:00,10,0.0,106.9,172.35,10,0.0,1.1904761904761905,0.9020511489030248,0.0,-0.8410390129643925,0.5409744713679937,0.4032529912492429,False
2026-07-01 20:12:00,5,0.2,134.6,195.79999999999998,5,1.0,0.5319148936170213,1.1531111198977237,8.0,-0.8386705679454243,0.5446390350150266,0.547507604655888,True
2026-07-01 20:13:00,5,0.0,78.2,109.8,5,0.0,0.5681818181818181,0.6481682202471276,0.0,-0.8362861558477594,0.5482932295199139,0.5511103575294776,True
2026-07-01 20:14:00,8,0.0,103.25,128.79999999999998,8,0.0,1.1111111111111112,0.94051739843323,0.0,-0.8338858220671683,0.551936985312058,0.43435043079145724,False
2026-07-01 20:15:00,12,0.0,118.41666666666667,157.2,12,0.0,1.7647058823529411,1.116190655732554,0.0,-0.8314696123025455,0.5555702330196018,0.4516862053352049,False
2026-07-01 20:16:00,12,0.0,121.41666666666667,186.95,12,0.0,1.5,1.121390308478542,0.0,-0.8290375725550421,0.5591929034707462,0.41660223700171345,False
2026-07-01 20:17:00,5,0.0,123.6,151.8,5,0.0,0.5952380952380952,1.111744070998111,0.0,-0.8265897491271886,0.5628049276950685,0.4163539576320535,False
2026-07-01 20:18:00,7,0.0,119.71428571428571,168.79999999999998,7,0.0,0.8333333333333333,1.098531358831729,0.0,-0.8241261886220158,0.5664062369248325,0.3907056480219184,False
2026-07-01 20:19:00,7,0.0,112.14285714285714,155.2,7,0.0,0.7954545454545454,0.956201504748525,0.0,-0.821646937942164,0.5699967625963025,0.3886007821252077,False
2026-07-01 20:20:00,10,0.0,99.0,173.1,10,0.0,1.1627906976744187,0.8315268256393438,0.0,-0.8191520442889918,0.573576436351046,0.4382562595964329,False
2026-07-01 20:21:00,5,0.0,95.4,132.8,5,0.0,0.6097560975609757,0.828306465950295,0.0,-0.816641555161679,0.5771451900372334,0.45921130803695304,False
2026-07-01 20:22:00,5,0.0,96.6,121.0,5,0.0,0.7352941176470589,0.8784099766173031,0.0,-0.8141155183563196,0.5807029557109393,0.45136697804326287,False
2026-07-01 20:23:00,7,0.0,106.42857142857143,149.6,7,0.0,1.0294117647058825,1.01775956284153,0.0,-0.8115739819650127,0.5842496656374337,0.40207915816934586,False
2026-07-01 20:24:00,13,0.0,102.92307692307692,165.8,13,0.0,1.911764705882353,1.0098984278967458,0.0,-0.8090169943749476,0.5877852522924729,0.4554509294796024,False
2026-07-01 20:25:00,5,0.0,126.6,180.0,5,0.0,0.625,1.2651102521303699,0.0,-0.8064446042674829,0.591309648363582,0.42781982172007593,False
2026-07-01 20:26:00,5,0.0,114.8,148.8,5,0.0,0.7142857142857143,1.0872207744631959,0.0,-0.8038568606172177,0.5948227867513407,0.4099981286893218,False
2026-07-01 20:27:00,5,0.0,129.4,156.2,5,0.0,0.7142857142857143,1.1820554518259752,0.0,-0.8012538126910608,0.598324600570659,0.41406459406461094,False
2026-07-01 20:28:00,5,0.2,123.6,145.4,5,1.0,0.7142857142857143,1.0652387212134757,50.0,-0.798635510047293,0.6018150231520479,0.601538642323612,True
2026-07-01 20:29:00,5,0.0,121.6,164.79999999999998,5,0.0,0.7575757575757576,1.0178746200999331,0.0,-0.7960020025346225,0.6052939880428938,0.3781503393449454,False
2026-07-01 20:30:00,16,0.0,115.125,170.75,16,0.0,3.2,0.9344561688311688,0.0,-0.7933533402912352,0.6087614290087205,0.48721940291008975,False
2026-07-01 20:31:00,5,0.0,125.0,175.2,5,0.0,0.6944444444444444,1.0338695670154254,0.0,-0.7906895737438435,0.612217280034449,0.3803421781159523,False
2026-07-01 20:32:00,15,0.0,122.93333333333334,169.9,15,0.0,2.0833333333333335,0.9999051066194913,0.0,-0.7880107536067218,0.6156614753256585,0.43959731546076036,False
2026-07-01 20:33:00,5,0.0,137.0,168.2,5,0.0,0.5434782608695653,1.1261662396733843,0.0,-0.785316930880745,0.619093949309834,0.4227011322597521,False
2026-07-01 20:34:00,5,0.0,132.2,161.4,5,0.0,0.5434782608695653,1.0632850306304373,0.0,-0.782608156852414,0.6225146366376193,0.4048967385538393,False
2026-07-01 20:35:00,5,0.0,109.4,146.8,5,0.0,0.5434782608695653,0.8651526933874604,0.0,-0.7798844830928816,0.6259234721840593,0.41832161115292565,False
2026-07-01 20:36:00,5,0.0,147.4,219.6,5,0.0,0.7142857142857143,1.1763141093849756,0.0,-0.7771459614569708,0.6293203910498375,0.4563646659371897,False
2026-07-01 20:37:00,5,0.0,135.4,195.79999999999998,5,0.0,0.7142857142857143,1.0432504622971028,0.0,-0.7743926440821858,0.6327053285625159,0.3976919254349883,False
2026-07-01 20:38:00,5,0.0,124.4,139.0,5,0.0,1.0,0.9404293921983672,0.0,-0.7716245833877197,0.6360782202777643,0.3938019278760759,False
2026-07-01 20:39:00,15,0.0,125.73333333333333,166.6,15,0.0,3.0,0.9689683518290175,0.0,-0.7688418320734595,0.6394390019805849,0.48791972424291224,False
2026-07-01 20:40:00,8,0.0,109.25,160.95,8,0.0,1.1428571428571428,0.8504151530877011,0.0,-0.7660444431189781,0.6427876096865393,0.4089000921222736,False
2026-07-01 20:41:00,5,0.4,111.4,164.4,5,1.0,0.6578947368421053,0.8673535594715943,50.0,-0.7632324697825291,0.6461239796429635,0.643210426612476,True
2026-07-01 20:42:00,5,0.0,140.2,201.6,5,0.0,0.6578947368421053,1.1564158257952764,0.0,-0.7604059656000308,0.6494480483301839,0.42680546712046363,False
2026-07-01 20:43:00,5,0.2,105.0,141.0,5,1.0,0.6578947368421053,0.85927057475654,2.5,-0.7575649843840496,0.6527597524627224,0.5400513884032494,True
2026-07-01 20:44:00,5,0.0,94.8,152.6,5,0.0,0.6578947368421053,0.8012396112128469,0.0,-0.7547095802227722,0.656059028990507,0.4424742387854252,False
2026-07-01 20:45:00,9,0.1111111111111111,132.66666666666666,181.6,9,1.0,1.6071428571428572,1.1831505098249055,0.9259259259259257,-0.7518398074789778,0.6593458151000684,0.5214103968329761,False
2026-07-01 20:46:00,5,0.0,118.4,163.8,5,0.0,0.8620689655172414,1.0135829243237076,0.0,-0.7489557207890021,0.6626200482157375,0.3735668471119567,False
2026-07-01 20:47:00,5,0.2,115.0,138.0,5,1.0,0.8620689655172414,0.9728175050755696,3.2142857142857144,-0.7460573750616997,0.6658816660008341,0.5021151425418726,False
2026-07-01 20:48:00,5,0.0,93.2,142.2,5,0.0,0.8620689655172414,0.8235155513666352,0.0,-0.7431448254773946,0.6691306063588578,0.4320138202505678,False
2026-07-01 20:49:00,8,0.0,114.625,167.3,8,0.0,1.3793103448275863,1.0343971844543378,0.0,-0.740218127486832,0.6723668074346681,0.40032464415908847,False
2026-07-01 20:50:00,5,0.0,141.2,173.4,5,0.0,0.78125,1.2301973368957555,0.0,-0.7372773368101242,0.6755902076156601,0.42948593718340644,False
2026-07-01 20:51:00,12,0.0,122.75,168.04999999999998,12,0.0,2.142857142857143,1.0537837489805555,0.0,-0.7343225094356858,0.6788007455329415,0.45120107817621324,False
2026-07-01 20:52:00,6,0.0,109.33333333333333,163.5,6,0.0,0.8571428571428571,0.9316461448880177,0.0,-0.731353701619171,0.681998360062498,0.38267402856760135,False
2026-07-01 20:53:00,5,0.0,135.2,193.8,5,0.0,0.6944444444444444,1.163294279609367,0.0,-0.7283709698824004,0.6851829903263591,0.4101479448937481,False
2026-07-01 20:54:00,7,0.0,117.71428571428571,156.2,7,0.0,0.9722222222222222,0.9445731939145336,0.0,-0.7253743710122879,0.6883545756937537,0.3823382134322297,False
2026-07-01 20:55:00,5,0.0,97.2,144.2,5,0.0,0.7142857142857143,0.7761128200058555,0.0,-0.7223639620597561,0.691513055782269,0.4445341903691958,False
2026-07-01 20:56:00,5,0.0,120.2,167.2,5,0.0,0.7142857142857143,1.0322955304817951,0.0,-0.7193398003386517,0.6946583704589966,0.38072039000844815,False
2026-07-01 20:57:00,5,0.0,112.6,154.0,5,0.0,0.8928571428571429,0.9712797594597702,0.0,-0.7163019434246545,0.69779045984168,0.38191010002385384,False
2026-07-01 20:58:00,5,0.0,96.2,126.6,5,0.0,0.9259259259259258,0.8251641995882757,0.0,-0.713250449154182,0.7009092642998505,0.4501106859184418,False
2026-07-01 20:59:00,5,0.0,125.8,154.8,5,0.0,0.9259259259259258,1.1564322109576088,0.0,-0.7101853756232853,0.7040147244559684,0.4019064900289147,False
2026-07-01 21:00:00,5,0.0,117.4,160.6,5,0.0,1.0,1.0634057971014492,0.0,-0.7071067811865477,0.7071067811865474,0.3790838493476743,False
2026-07-01 21:01:00,5,0.0,112.8,147.4,5,0.0,1.0,0.9856693463823837,0.0,-0.7040147244559687,0.7101853756232851,0.38666808351528204,False
2026-07-01 21:02:00,5,0.0,121.0,172.6,5,0.0,1.0,1.0711756373937678,0.0,-0.7009092642998508,0.7132504491541817,0.37672126904988124,False
2026-07-01 21:03:00,7,0.0,110.71428571428571,173.7,7,0.0,1.4,0.9657561559166582,0.0,-0.6977904598416802,0.7163019434246541,0.4069878150856161,False
2026-07-01 21:04:00,5,0.0,131.6,182.0,5,0.0,0.9259259259259258,1.1195916383082158,0.0,-0.6946583704589976,0.7193398003386509,0.3900779980037979,False
2026-07-01 21:05:00,5,0.0,113.2,170.39999999999998,5,0.0,0.9259259259259258,0.9536417464978578,0.0,-0.6915130557822692,0.7223639620597557,0.37551950031064596,False
2026-07-01 21:06:00,5,0.0,135.2,183.4,5,0.0,0.9259259259259258,1.1470958983806845,0.0,-0.688354575693754,0.7253743710122876,0.39690171793859014,False
2026-07-01 21:07:00,5,0.0,127.4,156.2,5,0.0,0.9259259259259258,1.0413358243811306,0.0,-0.6851829903263594,0.7283709698824,0.3826623345471533,False
2026-07-01 21:08:00,5,0.0,146.8,196.0,5,0.0,0.9259259259259258,1.1874826661736158,0.0,-0.6819983600624983,0.7313537016191707,0.4277313506094417,False
2026-07-01 21:09:00,5,0.0,96.8,126.8,5,0.0,1.0,0.7398349128706818,0.0,-0.6788007455329418,0.7343225094356856,0.46654850447680823,False
2026-07-01 21:10:00,13,0.07692307692307693,121.92307692307692,185.6,13,1.0,2.6,0.9842030749360423,50.0,-0.6755902076156605,0.7372773368101239,0.6082752812264479,True
2026-07-01 21:11:00,5,0.0,152.8,173.8,5,0.0,0.7575757575757576,1.216322131870285,0.0,-0.6723668074346678,0.7402181274868324,0.447297930237488,False
2026-07-01 21:12:00,5,0.0,140.2,170.6,5,0.0,0.7575757575757576,1.085604688840179,0.0,-0.6691306063588581,0.7431448254773942,0.4077541704410168,False
2026-07-01 21:13:00,5,0.0,79.0,124.39999999999999,5,0.0,0.7575757575757576,0.5998271189608448,0.0,-0.6658816660008344,0.7460573750616993,0.525919732798497,False
2026-07-01 21:14:00,5,0.0,106.6,121.4,5,0.0,0.7575757575757576,0.9022840326067141,0.0,-0.6626200482157378,0.7489557207890019,0.42565819642963953,False
2026-07-01 21:15:00,5,0.2,133.6,174.4,5,1.0,0.7575757575757576,1.1123635804683096,13.0,-0.6593458151000687,0.7518398074789775,0.5294948651158441,False
2026-07-01 21:16:00,10,0.0,122.5,185.84999999999997,10,0.0,2.0,1.0004900359359685,0.0,-0.6560590289905074,0.7547095802227719,0.4396726101552175,False
2026-07-01 21:17:00,5,0.0,144.8,195.0,5,0.0,0.8333333333333334,1.244200034370167,0.0,-0.6527597524627228,0.7575649843840493,0.4347287942358137,False
2026-07-01 21:18:00,5,0.0,94.0,135.0,5,0.0,0.8333333333333334,0.8013640238704177,0.0,-0.6494480483301842,0.7604059656000305,0.4448316891213806,False
2026-07-01 21:19:00,5,0.0,126.6,184.0,5,0.0,0.8333333333333334,1.0523690773067331,0.0,-0.6461239796429639,0.7632324697825288,0.3755454814081022,False
2026-07-01 21:20:00,5,0.0,126.0,156.79999999999998,5,0.0,0.8333333333333334,1.0136765888978279,0.0,-0.6427876096865396,0.7660444431189778,0.38044851731575585,False
2026-07-01 21:21:00,5,0.0,98.4,132.4,5,0.0,0.8333333333333334,0.8014334582179509,0.0,-0.6394390019805852,0.7688418320734591,0.4402622181275926,False
2026-07-01 21:22:00,5,0.0,111.0,145.8,5,0.0,1.0,0.9409969481180062,0.0,-0.636078220277764,0.77162458338772,0.38435483694477374,False
2026-07-01 21:23:00,5,0.0,125.4,174.0,5,0.0,1.0,1.1276978417266188,0.0,-0.6327053285625163,0.7743926440821854,0.38801536204487463,False
2026-07-01 21:24:00,5,0.0,106.2,183.79999999999998,5,0.0,1.0,0.9039836567926455,0.0,-0.6293203910498378,0.7771459614569706,0.390016186151454,False
2026-07-01 21:25:00,5,0.0,122.2,152.8,5,0.0,1.0,1.0776014109347443,0.0,-0.6259234721840596,0.7798844830928813,0.38787533657032336,False
2026-07-01 21:26:00,5,0.0,113.0,177.39999999999998,5,0.0,1.0,1.0031960227272725,0.0,-0.6225146366376196,0.7826081568524138,0.3788304033588169,False
2026-07-01 21:27:00,5,0.0,135.2,190.39999999999998,5,0.0,1.0,1.1699550017307023,0.0,-0.6190939493098343,0.7853169308807446,0.40139348893126836,False
2026-07-01 21:28:00,5,0.0,96.0,164.2,5,0.0,1.0,0.7973421926910299,0.0,-0.6156614753256588,0.7880107536067216,0.426815704594885,False
2026-07-01 21:29:00,5,0.0,111.0,170.39999999999998,5,0.0,1.0,0.9692630108278029,0.0,-0.6122172800344493,0.7906895737438433,0.37701528334635254,False
2026-07-01 21:30:00,5,0.0,112.8,153.2,5,0.0,1.0,0.9767925181849672,0.0,-0.6087614290087209,0.7933533402912349,0.3829226184516444,False
2026-07-01 21:31:00,5,0.2,91.0,142.4,5,1.0,1.0,0.801056338028169,50.0,-0.6052939880428949,0.7960020025346216,0.633425241798581,True
2026-07-01 21:32:00,5,0.0,113.0,135.0,5,0.0,1.0,1.0347985347985347,0.0,-0.6018150231520483,0.7986355100472928,0.4044399073296196,False
2026-07-01 21:33:00,5,0.0,92.2,140.2,5,0.0,1.0,0.8801069110347459,0.0,-0.5983246005706593,0.8012538126910604,0.4245581627419813,False
2026-07-01 21:34:00,5,0.0,151.0,196.6,5,0.0,1.0,1.4519230769230769,0.0,-0.594822786751341,0.8038568606172175,0.4771858885884122,False
2026-07-01 21:35:00,5,0.0,84.8,142.2,5,0.0,1.0,0.7571428571428571,0.0,-0.5913096483635824,0.8064446042674825,0.4638054771255147,False
2026-07-01 21:36:00,5,0.0,119.8,177.0,5,0.0,1.0,1.12593984962406,0.0,-0.5877852522924734,0.8090169943749473,0.3885915547624621,False
2026-07-01 21:37:00,5,0.0,136.8,187.2,5,0.0,1.0,1.2196861626248219,0.0,-0.5842496656374341,0.8115739819650125,0.4127892968971515,False
2026-07-01 21:38:00,5,0.0,112.6,176.0,5,0.0,1.0,0.9630516592541908,0.0,-0.5807029557109397,0.8141155183563193,0.37655249043786504,False
2026-07-01 21:39:00,6,0.0,115.5,160.75,6,0.0,1.2,0.9545454545454546,0.0,-0.5771451900372337,0.8166415551616788,0.39166490497776507,False
2026-07-01 21:40:00,5,0.0,145.4,197.39999999999998,5,0.0,0.9615384615384615,1.276558384547849,0.0,-0.5735764363510465,0.8191520442889916,0.4403207964847454,False
2026-07-01 21:41:00,5,0.0,128.0,186.39999999999998,5,0.0,0.9615384615384615,1.0157117917790826,0.0,-0.5699967625963029,0.8216469379421638,0.37619304733813713,False
2026-07-01 21:42:00,5,0.0,129.6,211.59999999999997,5,0.0,0.9615384615384615,1.01519661601128,0.0,-0.5664062369248329,0.8241261886220156,0.39867637178952153,False
2026-07-01 21:43:00,5,0.2,89.2,114.6,5,1.0,0.9615384615384615,0.7067025827919506,50.0,-0.5628049276950688,0.8265897491271884,0.6565461247096749,True
2026-07-01 21:44:00,5,0.0,90.0,138.4,5,0.0,0.9615384615384615,0.7404969557347376,0.0,-0.5591929034707473,0.8290375725550414,0.4582463600477651,False
2026-07-01 21:45:00,5,0.0,120.4,148.0,5,0.0,1.0,1.0340089316386123,0.0,-0.5555702330196022,0.8314696123025452,0.38655535370860666,False
2026-07-01 21:46:00,5,0.0,114.4,174.2,5,0.0,1.0,1.0265613783201721,0.0,-0.5519369853120577,0.8338858220671685,0.37700077142506094,False
2026-07-01 21:47:00,5,0.0,141.8,171.2,5,0.0,1.0,1.3042678440029434,0.0,-0.5482932295199143,0.8362861558477592,0.43731831692102624,False
2026-07-01 21:48:00,5,0.2,128.4,178.79999999999998,5,1.0,1.0,1.1550917596257648,5.0,-0.544639035015027,0.838670567945424,0.49984934625116956,False
2026-07-01 21:49:00,5,0.0,115.6,139.2,5,0.0,1.0,0.9714285714285714,0.0,-0.5409744713679948,0.8410390129643919,0.39184953409213596,False
2026-07-01 21:50:00,5,0.0,112.2,169.79999999999998,5,0.0,1.0,0.9039639058975185,0.0,-0.5372996083468242,0.8433914458128855,0.3794724344703668,False
2026-07-01 21:51:00,5,0.0,126.4,157.2,5,0.0,1.0,1.032005225342913,0.0,-0.5336145159156114,0.8457278217039733,0.38070902066176615,False
2026-07-01 21:52:00,5,0.0,121.4,174.79999999999998,5,0.0,1.0,0.9721332479180014,0.0,-0.5299192642332058,0.8480480961564254,0.37364637868218975,False
2026-07-01 21:53:00,5,0.0,126.8,201.2,5,0.0,1.0,1.0496688741721854,0.0,-0.5262139236518699,0.8503522249955626,0.3868627245621008,False
2026-07-01 21:54:00,5,0.0,106.0,125.8,5,0.0,1.0,0.8798140770252323,0.0,-0.5224985647159487,0.8526401643540923,0.4234963824525867,False
2026-07-01 21:55:00,5,0.0,99.0,135.2,5,0.0,1.0,0.8350202429149799,0.0,-0.5187732581605222,0.8549118706729462,0.42952602154436154,False
2026-07-01 21:56:00,5,0.0,124.6,162.2,5,0.0,1.0,1.07487922705314,0.0,-0.5150380749100545,0.8571673007021121,0.37988779992951366,False
2026-07-01 21:57:00,5,0.0,118.8,147.2,5,0.0,1.0,1.0280373831775702,0.0,-0.5112930860770518,0.8594064115014528,0.38581440828858643,False
2026-07-01 21:58:00,6,0.0,152.16666666666666,198.75,6,0.0,1.2,1.3227283263792302,0.0,-0.5075383629607049,0.8616291604415253,0.4749548003614064,False
2026-07-01 21:59:00,5,0.0,115.6,173.0,5,0.0,0.9615384615384615,0.9624243769772993,0.0,-0.5037739770455265,0.8638355052043956,0.37339841090508513,False
2026-07-01 22:00:00,5,0.0,79.2,106.39999999999999,5,0.0,0.9615384615384615,0.6490030046435401,0.0,-0.5000000000000004,0.8660254037844384,0.5266162133349078,False
2026-07-01 22:01:00,5,0.0,97.6,157.2,5,0.0,0.9615384615384615,0.8266049347862909,0.0,-0.49621650367520886,0.8681988144891419,0.41903203731064037,False
2026-07-01 22:02:00,5,0.0,111.8,176.39999999999998,5,0.0,0.9615384615384615,0.9922489793503343,0.0,-0.4924235601034673,0.8703556959398996,0.37829633865925416,False
2026-07-01 22:03:00,5,0.0,136.8,185.6,5,0.0,0.9615384615384615,1.2294050685998443,0.0,-0.48862124149695535,0.8724960070727968,0.4132125014823446,False
2026-07-01 22:04:00,5,0.2,121.2,170.6,5,1.0,1.0,1.1201478743068392,50.0,-0.4848096202463369,0.8746197071393959,0.5766176199924704,True
2026-07-01 22:05:00,5,0.2,117.4,168.2,5,1.0,1.0,1.0739114526161726,5.0,-0.48098876891938774,0.8767267557075077,0.4810193679775811,False
2026-07-01 22:06:00,5,0.0,122.0,152.0,5,0.0,1.0,1.043091655266758,0.0,-0.47715876025960874,0.8788171126619652,0.3825665471080867,False
2026-07-01 22:07:00,5,0.0,112.8,147.8,5,0.0,1.0,0.9258043335521996,0.0,-0.4733196671848432,0.8808907382053857,0.3834436736922671,False
2026-07-01 22:08:00,5,0.0,152.0,194.0,5,0.0,1.0,1.245493280891511,0.0,-0.4694715627858908,0.8829475928589269,0.44417361809518785,False
2026-07-01 22:09:00,5,0.0,95.0,164.2,5,0.0,1.0,0.759513911096898,0.0,-0.4656145203251117,0.8849876374630418,0.4375040748154881,False
2026-07-01 22:10:00,5,0.0,148.2,208.0,5,0.0,1.0,1.236648865153538,0.0,-0.46174861323503363,0.8870108331782218,0.4454362336102229,False
2026-07-01 22:11:00,5,0.0,98.6,141.2,5,0.0,1.0,0.7825396825396825,0.0,-0.4578739151169575,0.8890171414857361,0.4335934911433774,False
2026-07-01 22:12:00,5,0.0,122.2,160.4,5,0.0,1.0,1.0072535443455326,0.0,-0.45399049973954697,0.8910065241883678,0.3752700600117907,False
2026-07-01 22:13:00,5,0.0,119.0,156.8,5,0.0,1.0,0.9659090909090909,0.0,-0.4500984410374347,0.8929789434111371,0.3753776679151699,False
2026-07-01 22:14:00,5,0.0,126.4,154.8,5,0.0,1.0,1.0840480274442539,0.0,-0.4461978131098095,0.8949343616020247,0.38890579206863957,False
2026-07-01 22:15:00,5,0.0,107.0,141.0,5,0.0,1.0,0.8707682291666667,0.0,-0.4422886902190014,0.8968727415326883,0.39811952056670113,False
2026-07-01 22:16:00,5,0.0,127.4,153.0,5,0.0,1.0,1.1113049546406142,0.0,-0.438371146789077,0.8987940462991671,0.39907471001199074,False
2026-07-01 22:17:00,5,0.0,128.2,162.4,5,0.0,1.0,1.064784053156146,0.0,-0.4344452574044177,0.9006982393225875,0.38127510407267345,False
2026-07-01 22:18:00,5,0.0,98.4,133.6,5,0.0,1.0,0.8092105263157896,0.0,-0.4305110968082952,0.9025852843498605,0.4375140287185739,False
2026-07-01 22:19:00,5,0.0,110.0,173.0,5,0.0,1.0,0.9363295880149813,0.0,-0.4265687399014579,0.9044551454543682,0.377391843316724,False
2026-07-01 22:20:00,5,0.0,117.8,147.0,5,0.0,1.0,1.0315236427320489,0.0,-0.4226182617407,0.9063077870366497,0.3878249962145598,False
2026-07-01 22:21:00,5,0.0,128.4,141.4,5,0.0,1.0,1.1034719834994846,0.0,-0.4186597375374281,0.9081431738250813,0.4058645105390739,False
2026-07-01 22:22:00,5,0.0,121.4,159.6,5,0.0,1.0,1.0415236787920386,0.0,-0.4146932426562401,0.9099612708765428,0.3764608919372461,False
2026-07-01 22:23:00,5,0.0,111.8,149.0,5,0.0,1.0,0.970486111111111,0.0,-0.4107188526134778,0.9117620435770883,0.38541821469705584,False
2026-07-01 22:24:00,5,0.0,116.0,193.79999999999998,5,0.0,1.0,0.9840515778758057,0.0,-0.40673664307580015,0.913545457642601,0.3827572037629321,False
2026-07-01 22:25:00,5,0.2,141.6,194.79999999999998,5,1.0,1.0,1.1891165602955995,50.0,-0.40274668985873824,0.9153114791194467,0.6108420612656144,True
2026-07-01 22:26:00,5,0.0,111.8,141.6,5,0.0,1.0,0.9027777777777777,0.0,-0.39874906892524664,0.9170600743851238,0.3901066124462473,False
2026-07-01 22:27:00,5,0.0,93.6,131.4,5,0.0,1.0,0.7766345834716228,0.0,-0.3947438563842671,0.9187912101488983,0.4522594366583827,False
2026-07-01 22:28:00,5,0.0,131.4,162.2,5,0.0,1.0,1.1430062630480167,0.0,-0.3907311284892747,0.9205048534524399,0.3962043806475025,False
2026-07-01 22:29:00,5,0.0,117.4,179.0,5,0.0,1.0,0.9875504710632569,0.0,-0.386710961636821,0.9222009716704517,0.3730399438133042,False
2026-07-01 22:30:00,5,0.0,122.4,173.6,5,0.0,1.0,1.0271903323262839,0.0,-0.38268343236508956,0.9238795325112868,0.3725431425702251,False
2026-07-01 22:31:00,5,0.0,104.2,144.0,5,0.0,1.0,0.9035726673603884,0.0,-0.37864861735243305,0.9255405040175664,0.39600532026692165,False
2026-07-01 22:32:00,5,0.0,121.0,143.0,5,0.0,1.0,1.063268892794376,0.0,-0.37460659341591235,0.9271838545667873,0.39390713626024065,False
2026-07-01 22:33:00,5,0.0,107.2,140.0,5,0.0,1.0,0.8987256874580817,0.0,-0.3705574375098368,0.928809552871924,0.3946112734095026,False
2026-07-01 22:34:00,5,0.0,131.2,191.6,5,0.0,1.0,1.1464522894092972,0.0,-0.36650122672429725,0.9304175679820246,0.3932920467994114,False
2026-07-01 22:35:00,5,0.0,105.2,193.39999999999998,5,0.0,1.0,0.8976109215017065,0.0,-0.36243803828370186,0.9320078692827984,0.4028085879940271,False
2026-07-01 22:36:00,8,0.0,115.875,155.89999999999998,8,0.0,1.6,1.0185917721518989,0.0,-0.35836794954530077,0.9335804264972015,0.42112568722306565,False
2026-07-01 22:37:00,5,0.0,102.8,149.2,5,0.0,0.8928571428571429,0.8854817175588957,0.0,-0.3542910379977158,0.9351352096860117,0.40238868968226255,False
2026-07-01 22:38:00,5,0.0,118.6,186.0,5,0.0,0.8928571428571429,1.0546440798541639,0.0,-0.35020738125946765,0.9366721892483976,0.377192344345731,False
2026-07-01 22:39:00,5,0.0,145.0,167.4,5,0.0,0.8928571428571429,1.2637817579640043,0.0,-0.3461170570774934,0.9381913359224839,0.4419620271967241,False
2026-07-01 22:40:00,9,0.0,104.44444444444444,149.2,9,0.0,1.6071428571428572,0.888926715557636,0.0,-0.3420201433256686,0.9396926207859084,0.4523423110391928,False
2026-07-01 22:41:00,5,0.0,138.0,177.6,5,0.0,0.78125,1.176030565432087,0.0,-0.33791671800332707,0.9411760152563706,0.40950157989764874,False
2026-07-01 22:42:00,5,0.0,120.0,157.79999999999998,5,0.0,0.8620689655172414,0.9854733922184101,0.0,-0.3338068592337713,0.9426414910921783,0.37639103958506204,False
2026-07-01 22:43:00,5,0.0,120.8,183.0,5,0.0,0.8620689655172414,0.9647877325003549,0.0,-0.3296906452627871,0.9440890203927843,0.37582790739871436,False
2026-07-01 22:44:00,5,0.0,97.4,160.79999999999998,5,0.0,0.8620689655172414,0.7751759753811327,0.0,-0.32556815445715753,0.9455185755993165,0.4280349006280324,False
2026-07-01 22:45:00,5,0.0,133.2,154.6,5,0.0,0.8620689655172414,1.1470014160511308,0.0,-0.32143946530316186,0.9469301294951056,0.4081572291250798,False
